date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:17	437/437	---M--	200	added ('OK')	image/svg+xml	etag:%221b5-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/auto.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/auto.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:17	2191/2191	---M--	200	added ('OK')	image/svg+xml	etag:%2288f-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aywa.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aywa.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:17	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bab.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bab.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:17	755/755	---M--	200	added ('OK')	image/svg+xml	etag:%222f3-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bal.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bal.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:18	446/446	---M--	200	added ('OK')	image/svg+xml	etag:%221be-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/band.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/band.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:18	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bat.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bat.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:18	928/928	---M--	200	added ('OK')	image/svg+xml	etag:%223a0-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bay.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bay.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:18	1190/1190	---M--	200	added ('OK')	image/svg+xml	etag:%224a6-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcc.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:19	1220/1220	---M--	200	added ('OK')	image/svg+xml	etag:%224c4-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcd.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcd.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:19	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223bf-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bch.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bch.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
